IRALCFY,IRALCAGE,SCHFELT,TCHGJOB,PARHLPHW,PRCHORE2,PRLMTTV2,PARLMTSN,PRGDJOB2,YOFIGHT2,YOSTOLE2,PRALDLY2,YFLADLY2,PRTALK3,PRBSOLV2,PREVIOL2,PRVDRGO2,DRPRVME3,ANYEDUC3,EDUSKPCOM,INCOME,GOVTPROG,POVERTY3
991,991,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,2,1,1,2,2,2,1,2,2,1,1,NA,2,2,2,1,NA,99,2,1,1
991,991,2,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,0,1,1,1
993,13,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,2,2,1
993,16,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,99,4,2,3
3,14,2,2,2,1,1,1,1,1,2,1,1,1,2,2,2,1,1,0,4,2,3
1,13,2,2,1,1,2,1,1,2,2,1,1,2,2,2,2,1,2,0,2,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,0,4,2,3
52,15,2,2,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,0,3,2,3
991,991,2,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,1,0,1,1,1
991,991,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,0,2,1,2
991,991,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,0,2,2,1
993,13,1,1,2,2,2,1,2,2,2,1,1,2,2,2,1,1,1,5,1,1,1
991,991,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,0,1,1,1
991,991,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,NA,NA,2,2,NA,2,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,1,4,2,3
991,991,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,1,1,1
991,991,1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,1,1,2,4,2,3
1,16,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,0,2,1,2
991,991,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,3,2,1,2
991,991,1,1,1,1,NA,NA,1,2,2,1,1,2,2,2,2,1,1,94,1,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,0,1,2,1
52,13,2,1,2,2,1,2,1,1,1,2,1,2,1,2,2,2,2,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,0,2,1,1
2,13,1,1,2,2,2,2,1,2,1,1,2,1,2,2,2,1,1,0,4,2,3
991,991,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1
52,14,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,3,2,3
991,991,2,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,2,0,1,1,1
991,991,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,0,2,1,2
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,99,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,0,4,1,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,99,4,2,2
991,991,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,0,1,2,1
48,14,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2
5,17,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,0,1,1,1
991,991,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,99,1,1,1
991,991,1,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,1,0,4,2,3
991,991,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,1,0,3,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,99,3,2,2
991,991,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,99,3,2,3
991,991,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,0,4,2,3
991,991,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,20,1,1,1
991,991,2,1,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,0,3,1,2
1,15,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,2,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,0,3,2,2
991,991,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,1,1,3,1,2
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,0,4,2,3
991,991,1,1,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,0,4,2,3
991,991,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0,4,2,3
1,17,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,4,2,3
993,6,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,0,2,1,2
991,991,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,1,4,2,3
991,991,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,99,4,2,3
991,991,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2,0,3,1,2
991,991,2,2,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,98,4,2,3
993,12,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,1,1,4,1,3
2,15,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,NA,1,0,4,2,3
991,991,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,99,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,2,1,NA,1,1,NA,1,2,2,1,1,1,2,1,2,1,1,99,2,1,1
991,991,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
991,991,1,2,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
8,14,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,0,3,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,2,2,2
991,991,1,2,1,1,2,1,1,1,2,1,1,2,2,2,1,1,2,0,4,2,3
993,13,2,1,2,1,2,1,1,2,1,1,1,2,2,2,2,1,1,1,4,2,3
6,11,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,11,3,2,2
991,991,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,2,1,1,1,2,NA,1,NA,2,1,2,2,2,2,2,1,2,0,3,1,2
991,991,1,1,1,1,2,NA,1,2,2,1,1,2,1,2,2,1,NA,0,3,1,2
25,17,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,2,1,0,2,1,1
991,991,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,2,1,99,4,2,3
991,991,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,2,1,0,2,2,1
991,991,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,1,99,2,2,2
3,12,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,0,1,1,1
991,991,1,1,2,1,2,1,2,2,1,1,1,2,2,2,2,1,1,0,2,1,1
3,11,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,99,3,2,2
991,991,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,0,2,1,3
991,991,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,0,4,2,3
1,14,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,2,2,4,2,3
991,991,2,1,2,2,2,1,1,2,2,1,1,2,1,2,2,2,1,0,3,2,3
991,991,1,1,2,1,2,2,2,2,2,1,1,2,1,2,2,1,1,99,1,1,1
991,991,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2,99,1,1,1
991,991,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,1,99,4,2,3
36,12,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,0,4,1,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,0,3,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,0,1,1,1
991,991,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,2,2,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,0,2,1,1
991,991,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,99,2,2,2
991,991,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
5,15,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,0,2,1,2
991,991,2,1,1,1,2,NA,2,2,2,1,1,1,1,2,2,1,1,98,3,2,2
991,991,2,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,NA,2,NA,2,2,0,4,2,3
991,991,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,0,3,1,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,7,4,2,3
991,991,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1
991,991,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,0,1,1,1
991,991,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,1,1,3,1,2,1
993,15,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2,2,1,99,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,1,1,0,2,2,2
991,991,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,4,2,1,2
991,991,1,1,2,1,2,1,1,2,2,1,2,1,2,2,2,2,1,0,2,2,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,99,2,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,3,3,2,2
144,13,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,99,2,2,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,2,2,2
991,991,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,3,2,2
991,991,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,2,1,1,4,1,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,1,1,2,1,1,2,2,2,2,2,1,99,1,1,1
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,3,2,2,3
991,991,1,1,1,2,NA,NA,1,2,2,1,1,NA,1,2,2,1,2,99,2,2,2
4,15,2,2,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,99,4,2,3
991,991,1,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,2,2,2
991,991,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,12,2,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,0,4,2,3
991,991,2,1,1,1,1,1,1,2,2,1,1,NA,2,2,2,2,2,0,4,2,3
991,991,1,NA,1,1,1,NA,1,1,2,1,1,2,NA,2,2,NA,1,98,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,4,3,2,2
991,991,1,1,1,1,2,1,1,2,2,2,1,2,2,2,1,1,1,0,4,2,3
991,991,1,1,2,1,1,2,1,2,2,1,1,2,1,2,2,2,1,1,4,2,3
991,991,1,1,2,2,2,2,1,1,2,1,1,2,2,2,2,1,1,0,2,1,2
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,0,3,1,3
991,991,1,1,1,2,1,2,1,2,2,1,1,1,2,2,2,1,2,0,2,2,1
991,991,2,1,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,9,2,1,1
6,14,1,1,1,1,2,1,1,2,1,2,2,1,2,2,2,1,1,99,4,2,3
3,13,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,NA,1,0,4,2,3
991,991,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,99,4,2,3
1,13,1,1,2,1,1,2,1,2,2,1,1,1,NA,2,2,2,1,0,4,1,3
2,15,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,10,3,2,2
991,991,1,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,1,99,1,1,1
991,991,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,0,4,2,3
991,991,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,0,2,1,2
991,991,2,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
991,991,1,1,1,1,NA,NA,1,1,2,1,1,2,2,2,2,2,2,99,1,2,1
991,991,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,99,4,1,3
991,991,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,99,4,2,3
991,991,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,0,3,1,3
991,991,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1
991,991,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,0,4,2,2
36,14,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,99,4,2,3
991,991,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,0,4,2,3
991,991,2,1,2,2,2,1,1,2,2,2,1,1,2,2,1,1,1,99,1,2,1
993,9,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,0,2,2,2
1,16,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,1,0,3,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,0,2,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1
991,991,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,2,1,99,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,4,2,2,1
991,991,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,1,0,4,2,3
991,991,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,99,1,1,1
991,991,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,1,1,2,4,2,3
991,991,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,4,4,2,3
991,991,1,1,1,1,1,2,1,NA,2,1,1,NA,2,2,2,2,2,0,1,2,1
991,991,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,2,2,1,2,1,1,2,2,1,1,1,1,2,2,1,1,0,1,1,1
991,991,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,98,2,2,1
991,991,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,0,4,2,3
991,991,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,99,3,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,0,3,2,2
991,991,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,99,2,1,2
991,991,2,2,1,1,2,2,1,2,2,1,1,1,2,2,1,2,1,99,4,1,3
991,991,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1,0,4,1,3
104,16,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,0,4,2,3
991,991,2,2,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,0,3,2,2
991,991,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,3,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,1,98,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,0,4,2,3
991,991,2,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,99,1,2,1
991,991,1,2,1,1,2,NA,2,2,NA,NA,2,NA,2,NA,1,2,1,94,2,1,1
991,991,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,99,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,0,4,2,3
3,13,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,3,4,2,3
1,12,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,1,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,1,4,2,3
993,13,1,1,2,1,2,2,1,2,2,2,1,2,2,1,2,1,1,10,4,2,3
991,991,2,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,1,0,2,1,2
991,991,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,2,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,0,2,1,2
4,16,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,99,1,1,1
991,991,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,1,1,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,98,2,1,2
991,991,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,1,0,2,2,1
991,991,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,NA,NA,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,2,99,1,2,1
208,4,1,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,2,0,1,1,1
2,15,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
991,991,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,99,2,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,3,2,2,1
991,991,2,1,1,1,2,2,1,2,2,1,1,1,2,1,2,1,1,0,4,2,3
991,991,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,0,4,2,3
993,2,2,1,2,1,2,1,1,2,2,2,1,1,2,2,2,2,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,1,1,1
52,15,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,4,2,3
991,991,1,2,2,1,2,2,1,2,1,1,1,2,2,2,2,1,1,18,2,1,2
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,99,1,1,1
991,991,2,1,1,1,1,1,NA,2,2,1,1,2,2,2,2,2,2,99,1,2,1
991,991,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,0,3,2,3
8,15,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,2,3,2,1,1
991,991,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,98,2,1,2
991,991,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,0,4,2,3
991,991,1,2,2,1,2,1,1,2,2,1,1,2,1,2,2,1,1,98,1,1,1
1,16,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,3,2,3
12,13,1,2,1,1,2,NA,1,2,2,1,1,NA,2,2,2,1,NA,2,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,0,2,2,1
991,991,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,2,3,2,1,1
991,991,2,2,1,1,1,2,1,2,2,1,1,1,2,2,2,2,1,0,4,2,3
991,991,1,2,2,1,1,1,2,1,2,1,1,2,2,2,2,1,1,0,4,2,3
1,15,1,2,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,0,4,1,3
12,5,2,2,2,1,2,1,2,1,2,2,1,1,1,2,2,1,1,99,4,2,3
991,991,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,99,2,2,2
991,991,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,0,1,1,1
991,991,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2
991,991,2,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,7,3,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,99,3,1,3
991,991,2,2,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,0,4,2,3
15,15,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,99,3,2,2
1,13,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
21,14,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,0,1,1,1
991,991,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,3,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,2,1,2,1,2,1,1,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,1,2,0,4,2,3
991,991,1,1,1,1,2,2,1,1,2,1,1,2,2,2,2,2,1,3,4,2,3
991,991,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,1,0,2,1,1
993,14,1,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,0,1,2,1
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,0,2,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,99,2,2,1
991,991,1,1,2,1,2,2,1,2,2,1,1,1,NA,NA,2,1,1,15,4,1,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,0,1,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,0,2,2,2
991,991,1,2,2,1,2,2,1,1,2,1,1,2,1,2,1,2,1,99,2,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,0,1,1,1
991,991,1,2,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,0,4,2,3
991,991,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,1,2,99,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,0,3,2,3
991,991,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,7,2,2,2
991,991,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,0,1,1,1
991,991,1,2,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,99,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,1,0,1,1,1
991,991,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,0,2,2,1
1,16,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
1,14,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,1,1,2,3,1,3
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,0,4,2,3
991,991,1,1,1,NA,2,2,1,2,2,1,1,1,2,2,2,1,2,3,3,2,3
991,991,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,1,99,2,1,1
991,991,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,0,4,2,3
991,991,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,0,1,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,2,2,2
6,14,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,1,4,2,3
991,991,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,0,1,1,1
1,12,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,99,3,2,2
991,991,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,99,2,1,1
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,0,4,2,3
991,991,1,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,99,1,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
24,15,1,2,2,1,2,1,2,2,2,1,1,2,2,2,2,1,1,1,4,2,3
991,991,2,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,99,3,2,3
991,991,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,99,4,1,3
81,16,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,99,4,2,3
991,991,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,2,97,1,1,1
991,991,2,2,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,0,2,1,2
991,991,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,0,1,1,1
991,991,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,1,4,2,3
993,11,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,0,4,1,3
991,991,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,99,4,2,3
991,991,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,0,2,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,1
991,991,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,99,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,0,4,2,3
